# Menlo Systems Time Domain Spectrometer
# Program Version 0.9.10 
# Start: 20 ps, Average over 60 waveforms. Date: 2021-10-27
# Time [ps] 	 THz Signal [a.u.]
0.01334256	-0.00000000
0.04669897	-0.00000004
0.08005538	-0.00000009
0.11341179	-0.00000015
0.14676820	0.00000035
0.18012461	-0.00000020
0.21348102	0.00000059
0.24683743	0.00000154
0.28019384	0.00000130
0.31355025	0.00000048
0.34690666	-0.00000041
0.38026307	-0.00000186
0.41361948	0.00000067
0.44697589	-0.00000026
0.48033230	-0.00000208
0.51368871	-0.00000364
0.54704512	-0.00000720
0.58040153	-0.00000489
0.61375794	-0.00000325
0.64711434	-0.00000657
0.68047075	-0.00000007
0.71382716	0.00000186
0.74718357	0.00000025
0.78053998	-0.00001426
0.81389639	-0.00002541
0.84725280	-0.00002064
0.88060921	-0.00000161
0.91396562	-0.00000799
0.94732203	0.00001673
0.98067844	-0.00000707
1.01403485	0.00000668
1.04739126	-0.00000063
1.08074767	0.00001120
1.11410408	0.00001120
1.14746049	-0.00001936
1.18081690	-0.00004333
1.21417331	-0.00003447
1.24752972	-0.00002206
1.28088613	-0.00000967
1.31424254	0.00001548
1.34759894	0.00000414
1.38095535	-0.00000621
1.41431176	-0.00001987
1.44766817	0.00001306
1.48102458	-0.00001123
1.51438099	-0.00003687
1.54773740	-0.00008542
1.58109381	-0.00005919
1.61445022	-0.00003594
1.64780663	0.00000141
1.68116304	0.00005952
1.71451945	0.00002893
1.74787586	-0.00002646
1.78123227	-0.00001075
1.81458868	0.00000116
1.84794509	0.00006211
1.88130150	0.00003925
1.91465791	-0.00000428
1.94801432	0.00003709
1.98137073	0.00005870
2.01472713	-0.00000639
2.04808354	0.00006259
2.08143995	0.00000248
2.11479636	0.00003955
2.14815277	0.00008270
2.18150918	0.00000451
2.21486559	-0.00002586
2.24822200	-0.00004464
2.28157841	0.00004859
2.31493482	0.00004377
2.34829123	-0.00003624
2.38164764	-0.00009858
2.41500405	-0.00001945
2.44836046	0.00006097
2.48171687	0.00013586
2.51507328	-0.00000830
2.54842969	0.00003663
2.58178610	0.00013810
2.61514251	0.00013802
2.64849892	0.00006517
2.68185533	0.00017357
2.71521173	0.00009848
2.74856814	-0.00005285
2.78192455	0.00007023
2.81528096	-0.00013506
2.84863737	-0.00001730
2.88199378	-0.00007295
2.91535019	0.00001469
2.94870660	0.00002785
2.98206301	-0.00010285
3.01541942	-0.00008530
3.04877583	0.00004399
3.08213224	-0.00004776
3.11548865	0.00001907
3.14884506	-0.00006433
3.18220147	-0.00010030
3.21555788	-0.00009698
3.24891429	-0.00014222
3.28227070	-0.00014485
3.31562711	-0.00000605
3.34898352	0.00003193
3.38233993	0.00020114
3.41569633	0.00015196
3.44905274	-0.00000276
3.48240915	-0.00007817
3.51576556	-0.00004931
3.54912197	-0.00000875
3.58247838	0.00000111
3.61583479	0.00001428
3.64919120	-0.00010264
3.68254761	-0.00014216
3.71590402	-0.00022487
3.74926043	-0.00005325
3.78261684	0.00013764
3.81597325	0.00002363
3.84932966	-0.00001831
3.88268607	-0.00014196
3.91604248	-0.00011511
3.94939889	0.00010974
3.98275530	0.00010910
4.01611171	-0.00016741
4.04946812	-0.00035903
4.08282453	0.00003805
4.11618093	-0.00011525
4.14953734	0.00018050
4.18289375	-0.00031882
4.21625016	-0.00013808
4.24960657	0.00011009
4.28296298	0.00012603
4.31631939	-0.00007753
4.34967580	-0.00009890
4.38303221	0.00017754
4.41638862	0.00007090
4.44974503	0.00012743
4.48310144	0.00001252
4.51645785	0.00000952
4.54981426	-0.00000241
4.58317067	0.00024425
4.61652708	0.00016528
4.64988349	-0.00012982
4.68323990	-0.00010190
4.71659631	-0.00044599
4.74995272	-0.00016845
4.78330913	0.00042811
4.81666553	0.00001958
4.85002194	-0.00023941
4.88337835	-0.00016867
4.91673476	-0.00008865
4.95009117	-0.00017602
4.98344758	-0.00053110
5.01680399	-0.00024428
5.05016040	0.00009095
5.08351681	-0.00002804
5.11687322	-0.00055297
5.15022963	-0.00038454
5.18358604	0.00011741
5.21694245	-0.00007509
5.25029886	0.00000368
5.28365527	-0.00028990
5.31701168	-0.00065570
5.35036809	-0.00018139
5.38372450	-0.00007937
5.41708091	-0.00049586
5.45043732	0.00026262
5.48379373	-0.00023236
5.51715013	-0.00016913
5.55050654	-0.00025672
5.58386295	-0.00041301
5.61721936	-0.00016865
5.65057577	-0.00036011
5.68393218	-0.00056283
5.71728859	0.00000927
5.75064500	-0.00072570
5.78400141	0.00047139
5.81735782	0.00022714
5.85071423	-0.00050233
5.88407064	0.00030466
5.91742705	0.00067108
5.95078346	-0.00071435
5.98413987	-0.00010998
6.01749628	-0.00041685
6.05085269	-0.00043837
6.08420910	-0.00097865
6.11756551	-0.00086532
6.15092192	-0.00058797
6.18427832	-0.00002437
6.21763473	-0.00003423
6.25099114	-0.00008037
6.28434755	-0.00078938
6.31770396	-0.00070596
6.35106037	-0.00051818
6.38441678	-0.00054185
6.41777319	-0.00013288
6.45112960	-0.00056494
6.48448601	-0.00078237
6.51784242	-0.00002119
6.55119883	-0.00020800
6.58455524	0.00018204
6.61791165	0.00013728
6.65126806	-0.00019961
6.68462447	-0.00016384
6.71798088	-0.00045872
6.75133729	-0.00075771
6.78469370	0.00002923
6.81805011	-0.00037702
6.85140652	0.00016306
6.88476292	-0.00008070
6.91811933	-0.00040035
6.95147574	-0.00054893
6.98483215	0.00057380
7.01818856	0.00058372
7.05154497	0.00052991
7.08490138	-0.00029056
7.11825779	0.00008617
7.15161420	-0.00028846
7.18497061	-0.00038922
7.21832702	-0.00033891
7.25168343	0.00032754
7.28503984	0.00023013
7.31839625	-0.00055648
7.35175266	-0.00056124
7.38510907	0.00010862
7.41846548	-0.00056121
7.45182189	-0.00119586
7.48517830	-0.00025899
7.51853471	0.00010076
7.55189112	-0.00038934
7.58524752	-0.00006299
7.61860393	0.00004586
7.65196034	0.00025668
7.68531675	-0.00060136
7.71867316	-0.00094021
7.75202957	-0.00035368
7.78538598	-0.00039271
7.81874239	-0.00125214
7.85209880	-0.00069595
7.88545521	-0.00120946
7.91881162	-0.00086880
7.95216803	-0.00021800
7.98552444	-0.00010956
8.01888085	-0.00031809
8.05223726	-0.00033799
8.08559367	-0.00010769
8.11895008	-0.00088420
8.15230649	-0.00127015
8.18566290	-0.00091763
8.21901931	0.00001332
8.25237572	-0.00048051
8.28573212	-0.00102861
8.31908853	-0.00029945
8.35244494	0.00043291
8.38580135	-0.00083541
8.41915776	-0.00044212
8.45251417	-0.00064452
8.48587058	-0.00060191
8.51922699	-0.00035302
8.55258340	0.00005085
8.58593981	-0.00060246
8.61929622	-0.00058073
8.65265263	-0.00187182
8.68600904	-0.00044306
8.71936545	-0.00092809
8.75272186	0.00009520
8.78607827	0.00050528
8.81943468	-0.00059602
8.85279109	-0.00035646
8.88614750	-0.00048431
8.91950391	0.00002519
8.95286032	-0.00152665
8.98621672	-0.00071127
9.01957313	0.00048709
9.05292954	0.00052309
9.08628595	-0.00040925
9.11964236	-0.00093293
9.15299877	-0.00059884
9.18635518	-0.00043323
9.21971159	-0.00018312
9.25306800	-0.00007467
9.28642441	-0.00026462
9.31978082	0.00015737
9.35313723	0.00106860
9.38649364	-0.00050284
9.41985005	-0.00172406
9.45320646	-0.00086167
9.48656287	-0.00152825
9.51991928	-0.00110070
9.55327569	-0.00005674
9.58663210	-0.00027211
9.61998851	-0.00160414
9.65334492	-0.00068157
9.68670132	-0.00023093
9.72005773	0.00040439
9.75341414	-0.00125531
9.78677055	-0.00148992
9.82012696	-0.00054754
9.85348337	0.00044170
9.88683978	-0.00036729
9.92019619	-0.00151740
9.95355260	-0.00018068
9.98690901	-0.00158757
10.02026542	-0.00000627
10.05362183	0.00000960
10.08697824	-0.00079907
10.12033465	-0.00135383
10.15369106	-0.00068977
10.18704747	-0.00017598
10.22040388	-0.00005134
10.25376029	0.00048550
10.28711670	-0.00004971
10.32047311	0.00067598
10.35382951	0.00021698
10.38718592	-0.00068923
10.42054233	-0.00127926
10.45389874	-0.00023430
10.48725515	0.00059763
10.52061156	0.00033386
10.55396797	-0.00043783
10.58732438	-0.00014007
10.62068079	0.00042488
10.65403720	0.00060910
10.68739361	-0.00042493
10.72075002	-0.00028444
10.75410643	-0.00013440
10.78746284	0.00012488
10.82081925	-0.00061039
10.85417566	-0.00080442
10.88753207	-0.00149072
10.92088848	-0.00115242
10.95424489	0.00080277
10.98760130	0.00024981
11.02095771	-0.00124946
11.05431411	-0.00014586
11.08767052	-0.00170715
11.12102693	-0.00107588
11.15438334	0.00022072
11.18773975	0.00126868
11.22109616	0.00031173
11.25445257	-0.00155041
11.28780898	-0.00083826
11.32116539	-0.00054815
11.35452180	-0.00034239
11.38787821	0.00112394
11.42123462	0.00113407
11.45459103	-0.00054135
11.48794744	-0.00127647
11.52130385	-0.00003438
11.55466026	0.00024016
11.58801667	0.00069660
11.62137308	0.00017857
11.65472949	-0.00035183
11.68808590	-0.00134359
11.72144231	-0.00160717
11.75479871	-0.00055775
11.78815512	0.00005833
11.82151153	-0.00066180
11.85486794	-0.00095380
11.88822435	-0.00139043
11.92158076	-0.00068066
11.95493717	0.00049100
11.98829358	0.00030110
12.02164999	-0.00049987
12.05500640	-0.00041602
12.08836281	0.00046829
12.12171922	0.00019746
12.15507563	0.00014432
12.18843204	0.00036386
12.22178845	0.00045798
12.25514486	0.00040698
12.28850127	-0.00077533
12.32185768	-0.00087204
12.35521409	0.00036388
12.38857050	-0.00050952
12.42192691	-0.00039185
12.45528331	0.00047782
12.48863972	0.00073092
12.52199613	0.00042406
12.55535254	0.00023784
12.58870895	-0.00005990
12.62206536	-0.00000893
12.65542177	-0.00144600
12.68877818	-0.00117792
12.72213459	-0.00046271
12.75549100	0.00066556
12.78884741	-0.00004818
12.82220382	-0.00077939
12.85556023	-0.00091682
12.88891664	0.00014276
12.92227305	-0.00067521
12.95562946	-0.00095135
12.98898587	-0.00101404
13.02234228	-0.00012494
13.05569869	-0.00013599
13.08905510	-0.00018844
13.12241151	-0.00037228
13.15576791	-0.00039994
13.18912432	0.00027345
13.22248073	-0.00026543
13.25583714	0.00019642
13.28919355	0.00008542
13.32254996	0.00028758
13.35590637	0.00050170
13.38926278	-0.00006005
13.42261919	-0.00033737
13.45597560	-0.00019006
13.48933201	-0.00049098
13.52268842	-0.00008696
13.55604483	-0.00021548
13.58940124	-0.00099662
13.62275765	-0.00092251
13.65611406	-0.00048604
13.68947047	-0.00007807
13.72282688	-0.00039533
13.75618329	-0.00100425
13.78953970	-0.00067389
13.82289611	0.00041311
13.85625251	0.00083788
13.88960892	0.00062857
13.92296533	-0.00041311
13.95632174	-0.00059091
13.98967815	-0.00012507
14.02303456	0.00020853
14.05639097	-0.00009628
14.08974738	-0.00035288
14.12310379	-0.00017755
14.15646020	-0.00086181
14.18981661	-0.00095838
14.22317302	0.00001291
14.25652943	-0.00011566
14.28988584	-0.00057142
14.32324225	-0.00119159
14.35659866	-0.00136605
14.38995507	-0.00132838
14.42331148	-0.00133458
14.45666789	-0.00030668
14.49002430	-0.00020852
14.52338070	-0.00044497
14.55673711	-0.00028469
14.59009352	-0.00014226
14.62344993	0.00016526
14.65680634	0.00001762
14.69016275	-0.00003763
14.72351916	-0.00049358
14.75687557	-0.00032953
14.79023198	-0.00057981
14.82358839	-0.00048690
14.85694480	-0.00026523
14.89030121	-0.00072170
14.92365762	-0.00137124
14.95701403	-0.00089737
14.99037044	0.00036391
15.02372685	-0.00050994
15.05708326	0.00108418
15.09043967	0.00043155
15.12379608	0.00029258
15.15715249	0.00003470
15.19050890	-0.00134266
15.22386530	-0.00188841
15.25722171	-0.00092148
15.29057812	-0.00025327
15.32393453	-0.00088845
15.35729094	-0.00062745
15.39064735	-0.00004901
15.42400376	0.00028231
15.45736017	0.00099960
15.49071658	0.00066700
15.52407299	-0.00006804
15.55742940	0.00064214
15.59078581	-0.00002514
15.62414222	-0.00003497
15.65749863	-0.00047843
15.69085504	-0.00079871
15.72421145	-0.00060238
15.75756786	0.00001127
15.79092427	-0.00013554
15.82428068	0.00018945
15.85763709	-0.00008353
15.89099350	-0.00048821
15.92434990	-0.00102225
15.95770631	-0.00049628
15.99106272	-0.00045136
16.02441913	-0.00041842
16.05777554	-0.00034281
16.09113195	-0.00081959
16.12448836	-0.00011120
16.15784477	-0.00103162
16.19120118	-0.00109880
16.22455759	-0.00039784
16.25791400	0.00040450
16.29127041	0.00023925
16.32462682	-0.00076600
16.35798323	0.00037211
16.39133964	0.00000958
16.42469605	-0.00010979
16.45805246	-0.00033239
16.49140887	-0.00026408
16.52476528	-0.00059603
16.55812169	-0.00111539
16.59147810	-0.00143984
16.62483450	0.00068594
16.65819091	-0.00017764
16.69154732	-0.00071204
16.72490373	-0.00142674
16.75826014	-0.00095782
16.79161655	-0.00062222
16.82497296	-0.00083641
16.85832937	-0.00061497
16.89168578	-0.00004180
16.92504219	-0.00096785
16.95839860	-0.00062403
16.99175501	-0.00072151
17.02511142	-0.00137310
17.05846783	-0.00023245
17.09182424	0.00055478
17.12518065	0.00028446
17.15853706	-0.00067580
17.19189347	0.00025008
17.22524988	-0.00017413
17.25860629	-0.00031178
17.29196270	-0.00001609
17.32531910	-0.00036787
17.35867551	-0.00059691
17.39203192	-0.00090243
17.42538833	-0.00015242
17.45874474	-0.00084712
17.49210115	-0.00110468
17.52545756	-0.00154570
17.55881397	-0.00156450
17.59217038	-0.00120670
17.62552679	-0.00039308
17.65888320	0.00014163
17.69223961	0.00011841
17.72559602	-0.00087713
17.75895243	-0.00047594
17.79230884	0.00024999
17.82566525	0.00042378
17.85902166	0.00012819
17.89237807	-0.00061220
17.92573448	-0.00022562
17.95909089	-0.00080391
17.99244729	-0.00066988
18.02580370	-0.00037881
18.05916011	-0.00039585
18.09251652	0.00007499
18.12587293	0.00003030
18.15922934	-0.00039934
18.19258575	-0.00009584
18.22594216	-0.00060519
18.25929857	0.00031404
18.29265498	0.00020032
18.32601139	0.00012233
18.35936780	0.00032456
18.39272421	0.00013634
18.42608062	-0.00054772
18.45943703	-0.00089543
18.49279344	-0.00082028
18.52614985	0.00075342
18.55950626	0.00054452
18.59286267	0.00010579
18.62621908	0.00062118
18.65957549	0.00080955
18.69293189	0.00053426
18.72628830	-0.00023322
18.75964471	-0.00047123
18.79300112	-0.00038201
18.82635753	-0.00074190
18.85971394	-0.00043548
18.89307035	0.00030610
18.92642676	0.00059589
18.95978317	0.00000275
18.99313958	-0.00095096
19.02649599	0.00012837
19.05985240	0.00000954
19.09320881	-0.00009235
19.12656522	0.00073429
19.15992163	0.00091654
19.19327804	0.00003853
19.22663445	-0.00014173
19.25999086	-0.00010546
19.29334727	-0.00011573
19.32670368	0.00054388
19.36006009	-0.00045977
19.39341649	-0.00070416
19.42677290	-0.00000911
19.46012931	-0.00015009
19.49348572	-0.00008872
19.52684213	-0.00045186
19.56019854	0.00040773
19.59355495	0.00055953
19.62691136	0.00134676
19.66026777	0.00120382
19.69362418	0.00077542
19.72698059	0.00002326
19.76033700	0.00020831
19.79369341	-0.00040639
19.82704982	0.00007529
19.86040623	0.00014734
19.89376264	0.00032188
19.92711905	0.00045663
19.96047546	0.00085948
19.99383187	0.00078183
20.02718828	0.00112167
20.06054469	0.00007934
20.09390109	-0.00112998
20.12725750	0.00034531
20.16061391	-0.00036209
20.19397032	-0.00021458
20.22732673	-0.00017440
20.26068314	-0.00040370
20.29403955	0.00024710
20.32739596	0.00081983
20.36075237	-0.00156487
20.39410878	-0.00067101
20.42746519	-0.00037776
20.46082160	-0.00080645
20.49417801	-0.00101639
20.52753442	-0.00000204
20.56089083	0.00002056
20.59424724	-0.00065853
20.62760365	-0.00102036
20.66096006	-0.00082889
20.69431647	-0.00138699
