# Menlo Systems Time Domain Spectrometer
# Program Version 0.9.10 
# Start: 20 ps, Average over 60 waveforms. Date: 2021-10-27
# Time [ps] 	 THz Signal [a.u.]
0.01334256	0.00000000
0.04669897	0.00000001
0.08005538	-0.00000003
0.11341179	-0.00000017
0.14676820	-0.00000021
0.18012461	0.00000031
0.21348102	0.00000018
0.24683743	0.00000074
0.28019384	-0.00000093
0.31355025	0.00000074
0.34690666	0.00000064
0.38026307	-0.00000001
0.41361948	0.00000103
0.44697589	0.00000000
0.48033230	-0.00000426
0.51368871	-0.00000039
0.54704512	0.00000739
0.58040153	0.00000756
0.61375794	0.00000634
0.64711434	0.00000384
0.68047075	-0.00000026
0.71382716	-0.00001760
0.74718357	-0.00001459
0.78053998	-0.00000793
0.81389639	-0.00001170
0.84725280	-0.00000101
0.88060921	0.00000662
0.91396562	-0.00000093
0.94732203	0.00000151
0.98067844	0.00000864
1.01403485	0.00000185
1.04739126	-0.00000329
1.08074767	-0.00000918
1.11410408	0.00000152
1.14746049	0.00000635
1.18081690	0.00000428
1.21417331	-0.00000078
1.24752972	0.00003427
1.28088613	0.00000076
1.31424254	0.00001041
1.34759894	0.00004188
1.38095535	0.00003673
1.41431176	0.00000598
1.44766817	0.00001489
1.48102458	0.00003899
1.51438099	-0.00000396
1.54773740	-0.00003417
1.58109381	-0.00002579
1.61445022	-0.00000307
1.64780663	0.00005292
1.68116304	0.00004327
1.71451945	0.00003450
1.74787586	0.00003776
1.78123227	0.00001076
1.81458868	0.00000449
1.84794509	-0.00004254
1.88130150	-0.00002207
1.91465791	-0.00004589
1.94801432	-0.00005590
1.98137073	-0.00002921
2.01472713	0.00006197
2.04808354	0.00002014
2.08143995	-0.00006618
2.11479636	-0.00006399
2.14815277	-0.00003254
2.18150918	-0.00000941
2.21486559	0.00000637
2.24822200	0.00007034
2.28157841	0.00003094
2.31493482	-0.00003559
2.34829123	-0.00002935
2.38164764	0.00004290
2.41500405	-0.00015474
2.44836046	0.00000157
2.48171687	0.00019480
2.51507328	0.00023391
2.54842969	-0.00002356
2.58178610	-0.00001897
2.61514251	0.00009928
2.64849892	0.00006852
2.68185533	0.00001920
2.71521173	-0.00011647
2.74856814	-0.00025435
2.78192455	-0.00016805
2.81528096	0.00025667
2.84863737	0.00018395
2.88199378	-0.00014362
2.91535019	-0.00025202
2.94870660	0.00018798
2.98206301	-0.00010339
3.01541942	-0.00029094
3.04877583	-0.00002015
3.08213224	0.00031534
3.11548865	0.00007612
3.14884506	-0.00000620
3.18220147	-0.00020103
3.21555788	0.00022667
3.24891429	-0.00002582
3.28227070	-0.00002376
3.31562711	-0.00004508
3.34898352	-0.00025508
3.38233993	0.00002078
3.41569633	0.00004211
3.44905274	0.00014018
3.48240915	-0.00012745
3.51576556	0.00012357
3.54912197	-0.00016971
3.58247838	-0.00051175
3.61583479	-0.00033415
3.64919120	-0.00007414
3.68254761	0.00015739
3.71590402	0.00004733
3.74926043	0.00031300
3.78261684	0.00023015
3.81597325	0.00010786
3.84932966	0.00016912
3.88268607	0.00012614
3.91604248	0.00014029
3.94939889	-0.00006480
3.98275530	-0.00018080
4.01611171	0.00006284
4.04946812	0.00003476
4.08282453	-0.00009498
4.11618093	-0.00011646
4.14953734	0.00004779
4.18289375	0.00004545
4.21625016	-0.00013059
4.24960657	-0.00018265
4.28296298	-0.00020783
4.31631939	-0.00056963
4.34967580	-0.00039854
4.38303221	-0.00006571
4.41638862	-0.00007475
4.44974503	-0.00006068
4.48310144	-0.00015626
4.51645785	-0.00005563
4.54981426	-0.00060987
4.58317067	-0.00048879
4.61652708	-0.00038895
4.64988349	-0.00043484
4.68323990	-0.00026552
4.71659631	0.00033333
4.74995272	-0.00024440
4.78330913	0.00029651
4.81666553	-0.00048424
4.85002194	0.00020367
4.88337835	-0.00019057
4.91673476	-0.00068412
4.95009117	-0.00024487
4.98344758	-0.00021749
5.01680399	-0.00054508
5.05016040	0.00006991
5.08351681	0.00010802
5.11687322	0.00009894
5.15022963	-0.00027793
5.18358604	-0.00035908
5.21694245	-0.00000761
5.25029886	-0.00019386
5.28365527	-0.00033133
5.31701168	-0.00029821
5.35036809	-0.00011691
5.38372450	-0.00058977
5.41708091	-0.00065817
5.45043732	-0.00003838
5.48379373	-0.00019239
5.51715013	-0.00017379
5.55050654	-0.00034456
5.58386295	0.00000315
5.61721936	-0.00057681
5.65057577	-0.00037271
5.68393218	-0.00040198
5.71728859	-0.00088017
5.75064500	-0.00049786
5.78400141	0.00037696
5.81735782	-0.00045000
5.85071423	0.00034529
5.88407064	-0.00064881
5.91742705	-0.00013810
5.95078346	-0.00089998
5.98413987	-0.00117893
6.01749628	-0.00053520
6.05085269	0.00044579
6.08420910	-0.00018496
6.11756551	0.00004450
6.15092192	0.00038465
6.18427832	0.00027508
6.21763473	-0.00000754
6.25099114	0.00021189
6.28434755	0.00029058
6.31770396	-0.00030621
6.35106037	0.00010098
6.38441678	-0.00033398
6.41777319	-0.00044994
6.45112960	-0.00087592
6.48448601	-0.00000101
6.51784242	-0.00007416
6.55119883	-0.00008231
6.58455524	0.00018065
6.61791165	-0.00014392
6.65126806	0.00032329
6.68462447	-0.00040646
6.71798088	-0.00071930
6.75133729	-0.00028465
6.78469370	-0.00029192
6.81805011	-0.00038039
6.85140652	-0.00010568
6.88476292	0.00004268
6.91811933	-0.00005637
6.95147574	-0.00003194
6.98483215	-0.00063007
7.01818856	-0.00062957
7.05154497	0.00017139
7.08490138	-0.00012605
7.11825779	-0.00038400
7.15161420	-0.00010448
7.18497061	0.00022036
7.21832702	-0.00023319
7.25168343	-0.00081641
7.28503984	-0.00071270
7.31839625	-0.00030878
7.35175266	0.00037439
7.38510907	0.00046722
7.41846548	-0.00061479
7.45182189	-0.00049269
7.48517830	-0.00037124
7.51853471	-0.00039438
7.55189112	-0.00032739
7.58524752	0.00007508
7.61860393	-0.00002575
7.65196034	-0.00031154
7.68531675	0.00045852
7.71867316	0.00006019
7.75202957	-0.00076632
7.78538598	-0.00007042
7.81874239	0.00042384
7.85209880	0.00000118
7.88545521	0.00007598
7.91881162	0.00011558
7.95216803	-0.00036653
7.98552444	-0.00020214
8.01888085	0.00010748
8.05223726	-0.00012007
8.08559367	-0.00014780
8.11895008	0.00100522
8.15230649	0.00051658
8.18566290	-0.00004363
8.21901931	0.00068877
8.25237572	0.00036254
8.28573212	-0.00028359
8.31908853	-0.00043883
8.35244494	0.00020435
8.38580135	0.00147718
8.41915776	0.00061564
8.45251417	-0.00002993
8.48587058	-0.00054736
8.51922699	0.00058529
8.55258340	-0.00032881
8.58593981	-0.00014531
8.61929622	-0.00008512
8.65265263	-0.00049134
8.68600904	-0.00049244
8.71936545	-0.00013139
8.75272186	0.00033271
8.78607827	-0.00078969
8.81943468	0.00033516
8.85279109	0.00088489
8.88614750	0.00045088
8.91950391	-0.00045185
8.95286032	0.00008224
8.98621672	0.00059459
9.01957313	0.00000724
9.05292954	0.00095493
9.08628595	-0.00008063
9.11964236	0.00005522
9.15299877	0.00092617
9.18635518	-0.00026112
9.21971159	-0.00060789
9.25306800	0.00046270
9.28642441	0.00088927
9.31978082	0.00024361
9.35313723	-0.00005570
9.38649364	-0.00022562
9.41985005	-0.00002051
9.45320646	0.00041146
9.48656287	0.00036395
9.51991928	0.00013847
9.55327569	0.00018796
9.58663210	0.00049340
9.61998851	0.00043514
9.65334492	0.00040829
9.68670132	0.00039255
9.72005773	0.00047615
9.75341414	0.00050621
9.78677055	0.00138482
9.82012696	-0.00005369
9.85348337	0.00205510
9.88683978	-0.00011991
9.92019619	-0.00068624
9.95355260	0.00138265
9.98690901	0.00063172
10.02026542	-0.00032419
10.05362183	-0.00022850
10.08697824	0.00046005
10.12033465	0.00037807
10.15369106	0.00077373
10.18704747	0.00042728
10.22040388	-0.00024523
10.25376029	0.00010818
10.28711670	0.00030458
10.32047311	0.00086178
10.35382951	0.00030979
10.38718592	0.00149348
10.42054233	0.00018716
10.45389874	-0.00011322
10.48725515	0.00089017
10.52061156	0.00049042
10.55396797	-0.00028247
10.58732438	0.00009551
10.62068079	0.00181647
10.65403720	-0.00008178
10.68739361	0.00070032
10.72075002	0.00080521
10.75410643	-0.00019770
10.78746284	-0.00096233
10.82081925	0.00000213
10.85417566	0.00119328
10.88753207	0.00054578
10.92088848	0.00121376
10.95424489	0.00020954
10.98760130	-0.00065241
11.02095771	0.00003737
11.05431411	0.00032104
11.08767052	0.00017671
11.12102693	-0.00009240
11.15438334	-0.00003199
11.18773975	0.00095365
11.22109616	0.00030826
11.25445257	0.00038287
11.28780898	0.00104181
11.32116539	0.00082902
11.35452180	0.00003420
11.38787821	-0.00019016
11.42123462	-0.00014833
11.45459103	0.00098914
11.48794744	0.00062402
11.52130385	0.00115545
11.55466026	0.00162318
11.58801667	0.00016510
11.62137308	-0.00102336
11.65472949	-0.00132943
11.68808590	0.00045387
11.72144231	-0.00048062
11.75479871	-0.00008434
11.78815512	-0.00067485
11.82151153	-0.00044092
11.85486794	-0.00002283
11.88822435	0.00045769
11.92158076	-0.00058180
11.95493717	-0.00045039
11.98829358	-0.00094808
12.02164999	-0.00130044
12.05500640	-0.00091578
12.08836281	-0.00032099
12.12171922	-0.00124735
12.15507563	-0.00160261
12.18843204	-0.00152109
12.22178845	-0.00048250
12.25514486	-0.00117681
12.28850127	-0.00116796
12.32185768	-0.00030076
12.35521409	-0.00079479
12.38857050	-0.00148997
12.42192691	-0.00168789
12.45528331	-0.00114869
12.48863972	-0.00105237
12.52199613	-0.00191873
